tipo	fabricante	modelo	portas/capacidade	autonomia	ano	placa	renavam	chassi
carro	Ford	Ka	2	10.66	2017	OFX-1105	68426688127	9BFKOUU0IKRHNA22K
van	Fiat	Ducato	12	10.37	2017	PJJ-0350	55051896417	9BDEGY93OAJDOQ6T4
carro	Fiat	Uno	4	12.35	2017	PMO-6548	00383840162	9BD39TB3Z2FAAA5IX
van	Fiat	Ducato	15	10.04	2017	PMA-9428	45843451851	9BDHP3RE5AAV94PCB
van	Mercedes-Benz	Sprinter	12	10.91	2017	PEX-5624	06432740171	9BMT8KXZ6XHU6M9D7
carro	Fiat	Uno	4	13.86	2014	PAN-4848	72280146797	9BDPPD2KT7W9Q3FO2
ute	Mercedes-Benz	Sprinter	1800	11.25	2015	OEJ-8100	74338007782	9BMO8F38YG4J1DMLQ
carro	Ford	Ka+	4	10.75	2017	POH-8719	46315920491	9BF3YR1989HL31X25
carro	Renault	Logan	2	13.3	2017	POH-1220	70654927344	93YOJQZJU0QPKHLDE
carro	Honda	Civic	4	13.78	2017	OAM-5647	05485189111	93H0A57JGBIJNRL0Y
carro	Volkswagen	Gol	4	10.44	2016	PZU-1853	34284184556	9BWBE9JFD1603AGX8
carro	Toyota	Corolla	2	7.51	2017	ODI-4585	92933215946	9BR6YPIYH0FDV8G08
carro	Fiat	Uno	4	18.41	2016	OUM-7314	46044533354	9BD8ZLULTFAT7ORM0
carro	Renault	Sandero	4	10.46	2015	POP-3899	20918355406	93YOFE6ZFH6WJ75TN
carro	Renault	Sandero	4	11.29	2016	PYH-0648	59692467543	93YDOD6G48VBPZXHF
van	Mercedes-Benz	Sprinter	13	13.0	2015	PRO-1399	70583239428	9BMT3WUP781VDAEZU
carro	Fiat	Uno	4	11.4	2017	PFM-7259	82604252743	9BDF81UCBY1UILLA6
carro	Honda	Civic	2	15.59	2017	PVJ-7866	13897949214	93HNSUGONV4XWCXOK
van	Mercedes-Benz	Sprinter	6	12.06	2017	OYS-4027	10481716812	9BMST51R4D93U4H5J
van	Mercedes-Benz	Sprinter	9	10.19	2016	PIP-6517	55906609870	9BM82TLBE0MLIX3CV
carro	Honda	Civic	4	10.27	2017	PBF-0163	62820499586	93H8JB33V8GB646CG
van	Fiat	Ducato	13	14.36	2015	PFS-8017	68927517528	9BDTAL5XMVUKQ6CDW
van	Mercedes-Benz	Sprinter	14	13.19	2017	PNX-7116	17192511166	9BMN8Q81CAR5SM7HG
ute	Mercedes-Benz	Sprinter	1800	15.58	2017	PVZ-9624	50526443443	9BM4T8K225B4O3KXP
carro	Toyota	Corolla	4	14.84	2015	PEP-1456	75792955074	9BRMRD3R27HI5HXML
carro	Honda	Civic	4	12.28	2016	OMB-9935	65203775370	93HHOFVGOSXWH7LIO
carro	Honda	Civic	4	9.58	2015	PKY-2418	62639945165	93HOXC6NPKM7XHJ5Q
van	Mercedes-Benz	Sprinter	11	10.16	2015	PBT-9915	08252286806	9BMQTBJR0XE0DPEX9
van	Mercedes-Benz	Sprinter	12	12.22	2015	PKS-2418	20174718108	9BMO61R8987E47MJ4
carro	Toyota	Corolla	4	11.08	2016	PMP-2689	69195539997	9BRSZ7V73F2W80YVQ
carro	Fiat	Uno	4	8.26	2017	PBB-0467	74735058678	9BDJGCFG5PTBF21DV
carro	Chevrolet	Onix	4	9.53	2016	PDN-9036	18844781888	9BGK5CRZZQ7QBN8EQ
carro	Volkswagen	Gol	4	10.09	2017	PTE-4823	60844988545	9BW367RVC8UC7OWNU
van	Mercedes-Benz	Sprinter	20	14.71	2017	PKJ-8106	70146910942	9BMJKNN3O2PGVZC39
carro	Chevrolet	Spin	4	10.72	2017	PEN-0685	33124785799	9BGOMG5EGWXZO22OW
carro	Volkswagen	Gol	4	9.94	2015	OHG-1070	46232029035	9BW7YXS2E8VWVJ0JA
carro	Honda	Civic	4	6.07	2014	PYU-7409	78404479835	93HZ0IN6EOVIBWYYW
van	Fiat	Ducato	8	3.94	2017	OHG-8645	81564652993	9BD7F8V3WWXOT0KNS
van	Fiat	Ducato	12	14.23	2017	OZD-1835	68562868654	9BDL1WOE372ZBSOL3
van	Mercedes-Benz	Sprinter	12	9.92	2017	PFX-6038	67947498813	9BM5E88Z202CDQJIV
van	Fiat	Ducato	10	12.05	2015	PXP-6240	37213148647	9BD79MZTT9X6XCOA7
carro	Volkswagen	Gol	4	10.59	2016	PPJ-2727	95684967366	9BWI00TSD8GAL2UWW
carro	Honda	Civic	4	10.84	2017	PBG-2333	96227237521	93HU5K7LA2BFV6OAE
carro	Toyota	Corolla	4	12.76	2017	PZM-9988	47015586716	9BROL1NSOX08N5RMU
ute	Fiat	Ducato	1800	10.86	2017	PJM-5012	37590026090	9BDFJFO7H2P1GKQ5D
van	Fiat	Ducato	17	8.28	2015	PKD-4362	00430250052	9BDL6KHTM9IZQ1KUM
carro	Ford	Ka	4	8.65	2016	OKK-3753	94648379121	9BFCF0QRBCNQ7EYH8
carro	Fiat	Uno	4	11.93	2016	OTN-6249	89533489290	9BDTPMZOK4MDOEB1Q
carro	Chevrolet	Prisma	2	11.57	2016	OQT-1772	19643690017	9BGL8ECR7SCX356ZL
van	Mercedes-Benz	Sprinter	10	9.73	2014	PCF-7691	73255785212	9BM92DBDULDCP6610
van	Mercedes-Benz	Sprinter	13	10.54	2017	PST-6147	88724791532	9BM4E1D7YHUCUXQFP
van	Mercedes-Benz	Sprinter	10	13.04	2016	PPG-3960	19346027400	9BMINXB75DA0SFRK7
van	Fiat	Ducato	11	13.99	2016	PLL-0016	09818535887	9BDAFGQMCSHPDTUFB
carro	Chevrolet	Onix	4	9.79	2015	OQB-8460	44214618860	9BGG6YQWRAPXVQN1W
van	Mercedes-Benz	Sprinter	9	15.45	2016	PDV-8895	12824280980	9BMIVXMZZNHPKR6QJ
carro	Chevrolet	Spin	2	8.99	2017	OHU-7557	50693285711	9BG3WQGFJ9TAOVA31
carro	Renault	Logan	4	7.34	2017	OIZ-0571	78793203837	93YE4RXLZJNIMPAT7
carro	Fiat	Uno	4	6.44	2015	PFX-7557	39546995968	9BD3M0JZMH3VRD95U
carro	Honda	Civic	4	11.39	2017	PAM-2712	48698581122	93HRON997GCOAEU38
ute	Fiat	Ducato	1800	12.78	2016	PPH-7819	86843327289	9BDX4KIKQLRLPNHUP
carro	Toyota	Corolla	2	8.32	2017	PHS-7818	39795215526	9BREGNHRBZMQG1R9K
van	Fiat	Ducato	13	10.38	2015	PST-1095	23620801765	9BDW2B5K3GCWREPCW
carro	Honda	Civic	4	8.19	2017	OSQ-3430	89650419490	93H9PBC1PX3CMWVIB
van	Fiat	Ducato	15	15.78	2017	PNW-8501	51444137894	9BDW9EN08K82OGHOH
ute	Mercedes-Benz	Sprinter	1800	9.88	2016	OMK-5146	89631947158	9BMK7FTD3NUJAXHEQ
van	Mercedes-Benz	Sprinter	15	11.55	2017	PTU-2087	35863039812	9BM4GFLNZTDKXDHC1
carro	Chevrolet	Onix	4	13.49	2017	PQF-4370	68231865609	9BG3PNS51Y15P5LIG
carro	Honda	Civic	4	12.74	2017	PXW-3204	19847689581	93HD6SOY9IPYTTV1I
ute	Fiat	Ducato	1800	7.18	2017	PEP-4858	21730945665	9BDKBNLSYL3GHKNGP
carro	Toyota	Corolla	4	11.82	2017	ONI-4874	07865727549	9BRUFJGZ37N9CR41L
van	Fiat	Ducato	13	10.78	2017	PSW-8522	67675285751	9BDP6G385WMQV26Z1
ute	Fiat	Ducato	1800	10.55	2015	ONE-3123	44425110037	9BD7C5GDRE9Y710K0
carro	Volkswagen	Gol	4	9.17	2017	POS-9891	01620821131	9BWRFEETHW51U5BD0
ute	Mercedes-Benz	Sprinter	1800	14.41	2015	PEQ-0782	75246628665	9BMII2NWECUVUSLF1
ute	Fiat	Ducato	1800	10.13	2016	PSV-7919	28480362763	9BDH6WJAWL9G9MNFC
van	Mercedes-Benz	Sprinter	12	7.77	2016	PAA-1750	03588921811	9BMHMLKR5T7G8NQ82
carro	Honda	Civic	4	14.58	2017	PGI-4494	28140209390	93HX7XFJM5T39R435
van	Fiat	Ducato	18	8.22	2016	PFB-7364	91304890907	9BDQ2AAFMNIB9SLBH
van	Fiat	Ducato	11	13.14	2016	PSW-0063	14404945144	9BDWBT8YSBIRHEIDX
carro	Chevrolet	Onix	4	10.3	2015	PKX-1775	80798348697	9BG6CKRQPWNVTRK1K
carro	Toyota	Corolla	4	9.6	2017	OIE-6847	03948305245	9BR0ES420OGGH4OTJ
ute	Fiat	Ducato	1800	10.25	2016	PUX-0738	57613612194	9BDSKX4OUH1JA0OG1
carro	Toyota	Corolla	4	6.26	2017	OCD-6331	88017189938	9BR94XAOPOMRVMAD7
carro	Toyota	Corolla	4	15.75	2015	PWS-7990	65301386029	9BRBFZX5RBRDHZB29
carro	Ford	Ka+	2	7.85	2016	PSB-0110	25389407555	9BF6AWMC875BOOOSA
ute	Fiat	Ducato	1800	8.75	2016	PCX-7074	65749135387	9BD3S60B9PYXC5ABK
carro	Volkswagen	Gol	4	6.66	2016	PWT-1639	08684206598	9BWSREHZM9XZNZKHV
carro	Chevrolet	Onix	4	13.88	2016	PDL-3591	00968720415	9BGZ8IZDPQXEST695
van	Fiat	Ducato	12	14.43	2015	PYY-0494	56953292660	9BD4R0KKDI74OP91R
van	Mercedes-Benz	Sprinter	16	7.87	2017	POG-9676	66842280848	9BMF4HWZHCCXABM1H
ute	Mercedes-Benz	Sprinter	1800	10.54	2017	ODA-9077	45416358437	9BMOKTC513M4DTEJ2
carro	Honda	Civic	4	11.88	2015	OEL-5825	16970151299	93HT1J0W4PQ0E8ULO
carro	Volkswagen	Gol	2	13.56	2015	PMN-8581	08193194988	9BWK94G9HOZAWINBA
van	Fiat	Ducato	12	8.91	2016	PBE-4062	64685722702	9BDCI2T0IDD0JG0I0
carro	Ford	Ka+	4	8.36	2017	PYX-7893	58351216005	9BFCZF0E3WDRZD40P
carro	Renault	Logan	4	12.51	2017	ODP-7367	35517601316	93Y9GJIWELGWHTTEW
van	Fiat	Ducato	12	9.81	2015	PLS-6398	85737156122	9BDQJVNJ1U587Q2LS
van	Fiat	Ducato	15	8.66	2016	PFZ-3343	95305076193	9BDNHEEWC2ROAL3E6
ute	Fiat	Ducato	1800	6.5	2017	ODE-6028	72291757453	9BDR9Z19599AN4PFZ
carro	Toyota	Corolla	4	11.57	2017	PYN-3486	19594168651	9BR9SHJJ6ADRADSGV
carro	Honda	Civic	4	10.56	2017	PTL-8389	84637048214	93HA5WDO85FM1H2Q9
van	Fiat	Ducato	13	13.17	2017	PAY-6350	36817244778	9BDXRNPO13YFSKLWI
carro	Honda	Civic	4	11.57	2016	OVL-5172	90229990432	93HN3LYIWP24DSSE5
carro	Toyota	Corolla	2	16.47	2015	PWF-1926	53271988934	9BRVXP3WXN5TMVKFI
carro	Renault	Logan	4	12.03	2016	PTG-0576	44717887556	93Y4BCZ8MUNOBPKLC
carro	Fiat	Uno	4	8.81	2014	PRQ-4059	48754229705	9BDD5QHQ8STW70R2U
ute	Fiat	Ducato	1800	11.5	2017	PBJ-0374	68239229177	9BDGQCM2H9S4LR27O
carro	Ford	Ka	2	9.36	2017	OGW-0917	22178713787	9BFM8Y6KV5GJJ8AVR
van	Mercedes-Benz	Sprinter	15	9.11	2017	PIW-3736	37578519110	9BMG1178XFX7FIEMP
van	Mercedes-Benz	Sprinter	11	10.12	2016	PFZ-3043	40144042242	9BMJFZ483YVS30RS8
ute	Fiat	Ducato	1800	10.68	2017	PLS-6205	98077416661	9BDEMO561MAMD0UEF
carro	Toyota	Corolla	2	7.01	2017	PIM-6946	32116901444	9BRSY5HPK8Z8D299T
carro	Renault	Sandero	4	5.77	2017	PRW-9502	11133196000	93YSMGI5BZNSKKN4M
carro	Volkswagen	Gol	4	10.74	2017	PWP-8644	20291430414	9BWQPA8SAQ96XQXVT
ute	Fiat	Ducato	1800	13.13	2017	PTS-2273	94529768719	9BD6GU3K3RLS36N98
carro	Chevrolet	Onix	2	11.16	2017	PMJ-9012	34114670604	9BGBWWQ7UGTPPEYAT
ute	Mercedes-Benz	Sprinter	1800	8.01	2016	PGS-6903	85739158508	9BMBYFJFU7Q0JWNC8
carro	Chevrolet	Prisma	4	10.37	2017	PJJ-8845	76281335921	9BGBIM6A9DKF9PKB9
carro	Volkswagen	Gol	4	14.11	2017	PJP-8652	89445887692	9BW4W5XYLETOHBRZK
carro	Volkswagen	Gol	4	11.12	2017	PTQ-3775	39837544032	9BW17EXBI7VCO68EN
ute	Mercedes-Benz	Sprinter	1800	12.4	2017	OTB-3936	97540238979	9BMY62GR2X0KO0K91
carro	Honda	Civic	4	12.4	2017	PDY-6384	95817140943	93HLZ5YNYUYL44NC6
carro	Renault	Logan	2	13.16	2017	PCT-9762	27107487513	93YV7K0IDWULFFA3F
ute	Mercedes-Benz	Sprinter	1800	10.87	2015	PVV-7800	83870427294	9BME0VCRW85OC47WB
van	Mercedes-Benz	Sprinter	14	12.02	2017	PDJ-4671	60857796334	9BMCVLKP97IEUI98U
carro	Fiat	Uno	4	7.72	2017	PIL-8721	42339712209	9BDMTDV94RAOP0K45
carro	Renault	Logan	4	11.31	2017	PSF-2912	28390592682	93YFRV3EA8V1Z2PWZ
carro	Volkswagen	Gol	4	10.89	2015	OGT-4337	57009636233	9BW6QVFASHXO4FDRP
van	Fiat	Ducato	16	10.53	2017	PKD-9057	42531565909	9BD0CI8ZA8TKFP5DG
carro	Toyota	Corolla	4	10.32	2017	PZA-5564	45899590937	9BRF03WO6CK02SR6J
carro	Volkswagen	Gol	4	11.1	2015	PBR-6971	63306362582	9BW3EUXQ07PKD18O8
carro	Chevrolet	Onix	4	9.25	2017	PLF-1957	92655257856	9BG0412LHE59VQ0Y2
carro	Fiat	Uno	4	12.54	2017	OLO-1647	59014267558	9BDG9VGD5N1SWYV2C
carro	Toyota	Corolla	4	11.46	2014	OBK-1481	31247652178	9BR4AJ9UNIZO310WG
van	Fiat	Ducato	6	8.84	2017	PFE-9721	43982079196	9BD9QT1989FFV0DAE
carro	Volkswagen	Gol	2	8.92	2014	OQW-1760	08929905068	9BWQUJAJ90N0CBC1Y
carro	Honda	Civic	4	11.12	2014	POJ-5779	99323927227	93HKDCFFV5ZXE5JJD
carro	Fiat	Uno	2	9.38	2017	PPG-6303	44339667363	9BDSE17N5HLWAP48O
van	Fiat	Ducato	9	9.19	2016	PQF-2498	39321913868	9BD6FHGUTM4G91WZ2
carro	Toyota	Corolla	4	11.26	2017	PQL-9719	13569354720	9BRXT80UBJ1MEUNJS
carro	Chevrolet	Prisma	4	10.72	2017	PEP-7690	26280617851	9BG5C8G6KAR97IDKL
carro	Ford	Ka	4	11.91	2015	PID-4637	43658378714	9BFTDORY0TXRA5O5B
carro	Honda	Civic	4	15.11	2014	PZR-6952	45172050360	93H7ZXQGUW0JO27ZB
carro	Toyota	Corolla	2	10.95	2014	PKR-1317	54276588797	9BRQFZB4H03R3HUEG
ute	Fiat	Ducato	1800	11.88	2016	PSK-1428	41631544288	9BDSZQOKJKPX31R33
ute	Mercedes-Benz	Sprinter	1800	17.28	2015	PRZ-3996	47908208781	9BM5YTR6YUGU2N2SN
van	Fiat	Ducato	11	12.96	2017	OBJ-8320	90491944714	9BD0EVW04F9C62XC5
carro	Volkswagen	Gol	4	16.37	2017	PRQ-3349	44461329393	9BWAS2WXC5IGOQSNJ
van	Fiat	Ducato	7	11.59	2017	PMN-8218	00486406306	9BDP3B31IDBKS0VXF
van	Mercedes-Benz	Sprinter	13	10.45	2017	OJT-1359	09338442823	9BM2MQ9JSK7ZG0XGV
carro	Fiat	Uno	4	8.72	2016	PHV-7550	43442506186	9BDIN3HVNKR5JYA76
carro	Fiat	Uno	4	10.81	2015	OVV-2920	31159658175	9BDKUKZH3QYV4YHS9
van	Mercedes-Benz	Sprinter	15	9.48	2015	PDV-6735	91462294767	9BMHDV10A23SP65JU
carro	Ford	Ka+	4	10.61	2015	PSW-8890	10456521993	9BF0XILWEG1ZJQ7XG
ute	Fiat	Ducato	1800	8.93	2017	OZM-2809	47890618356	9BDVRU7KL7CKKIE37
carro	Toyota	Corolla	4	12.84	2016	PZT-4385	46020293512	9BRN62VS7EZ633AKZ
carro	Renault	Logan	4	11.55	2016	PRJ-0918	44563167193	93YE82OEKC7PF44AV
van	Fiat	Ducato	14	10.61	2017	PGP-4532	21851062782	9BD5OPFHASFW0M67L
ute	Mercedes-Benz	Sprinter	1800	9.52	2017	PXH-6493	24333068376	9BMD403LD6B1SU3DL
van	Mercedes-Benz	Sprinter	12	13.16	2015	OSA-6691	94236938753	9BMOECNN1PHG5JUGR
carro	Ford	Ka	4	13.64	2015	PTP-8709	93934640567	9BFM51HVM8HEGJ5XM
ute	Mercedes-Benz	Sprinter	1800	8.48	2016	PAO-2325	00019585736	9BMNHN6O9BJWHS2S2
carro	Ford	Ka+	4	8.71	2015	PTQ-6039	23221856855	9BFB67SLFOVZEPMRE
carro	Honda	Civic	2	18.02	2017	PVC-8306	89006181497	93H5MVWXL4DD1KGR6
ute	Mercedes-Benz	Sprinter	1800	13.73	2016	ORV-2891	70264371526	9BMQYXNYNRAHLCOG6
carro	Volkswagen	Gol	4	12.77	2017	PNZ-4258	64080338371	9BW83ZO1TECFPCDJ5
van	Mercedes-Benz	Sprinter	15	11.43	2017	ORL-0236	96765609688	9BMPSSXOSEF2B7X3A
carro	Toyota	Corolla	4	10.96	2017	PGU-1539	25807658689	9BRDQHUEJZPJ45ZAX
carro	Ford	Ka+	2	13.58	2015	PAZ-8711	13347556272	9BFVC52Y8QUXXAVQH
ute	Fiat	Ducato	1800	11.89	2016	PWL-3167	15029150768	9BDMV8NC8K20VKYVX
van	Mercedes-Benz	Sprinter	15	9.42	2017	PBC-5536	80374687528	9BMEDOQLM1MNFBV0R
carro	Chevrolet	Onix	4	13.79	2015	PXL-2062	07657263986	9BG3F888J5NHQ1MAX
carro	Renault	Sandero	2	12.03	2017	PIX-4280	42626938311	93YJKM6J45RNQP3KZ
carro	Ford	Ka+	4	10.22	2016	PRU-1715	00097396255	9BFZBNZQ0X5XH4OMU
ute	Fiat	Ducato	1800	11.85	2017	PTC-6570	76195511350	9BD88IOG4PYDM4272
carro	Ford	Ka+	4	12.45	2017	PYQ-6731	01580675352	9BF44GSH84PZVF09X
carro	Volkswagen	Gol	4	8.8	2015	PDW-3105	39219031798	9BW2AMZ7GF77ANAOO
carro	Volkswagen	Gol	2	11.1	2017	PHO-7135	26115758983	9BWB2206VUHV5Z52T
ute	Fiat	Ducato	1800	15.32	2017	PGB-8621	07968273134	9BDZPF8SURX8PQIGW
carro	Fiat	Uno	2	10.53	2017	PKC-1132	96422875256	9BD52PDN5IVVC4CDM
ute	Fiat	Ducato	1800	13.39	2016	PBV-6114	74570049991	9BD48U9KM3FTEEU0B
carro	Volkswagen	Gol	4	15.99	2015	PBC-1333	74914183226	9BWW9A50P53KE7GD7
ute	Mercedes-Benz	Sprinter	1800	10.4	2016	PXM-9946	92773126022	9BMJLZRA5PBDQI60E
ute	Fiat	Ducato	1800	12.82	2017	PFF-3291	84987541904	9BDLG7SYYY5UMUK8W
carro	Ford	Ka+	2	11.39	2017	OFA-6091	41411425852	9BFJYR13ERGJYT6YH
carro	Honda	Civic	4	12.68	2014	PVI-2301	00613493156	93HNF0MSQPH8AIEWF
van	Fiat	Ducato	11	13.1	2016	PAQ-6538	33070121244	9BDFYQ9OJPF3ZPQ1Y
van	Fiat	Ducato	12	11.46	2015	PMX-4218	54775681078	9BDORH7GK98OC6ERN
ute	Fiat	Ducato	1800	10.74	2017	PYH-9251	50884971396	9BDJXLCCDWLNYEQFL
ute	Fiat	Ducato	1800	10.51	2017	PNS-5376	28149645130	9BDNNEH64JVEEBOYA
carro	Volkswagen	Gol	2	8.19	2017	PXO-1779	02643702958	9BWLHE7VW767V2JZ9
carro	Renault	Logan	4	11.67	2017	PCC-5763	67813588043	93YKV210QKCVGPYQN
ute	Mercedes-Benz	Sprinter	1800	10.88	2016	PQS-8139	67827539840	9BMT1XCF2AECIFQG3
carro	Toyota	Corolla	2	9.88	2017	PMN-5766	94841972777	9BRFJAHSPH0LX6SAM
carro	Toyota	Corolla	4	15.08	2017	PPZ-1624	02712343708	9BRMCKQV94R7ZV03I
carro	Volkswagen	Gol	4	11.19	2016	OSN-6508	03107053509	9BWI9N3XZVW828S2C
carro	Honda	Civic	4	13.71	2015	PEU-0342	87022778437	93HWVBCPIBO40YHJR
carro	Volkswagen	Gol	4	10.36	2017	PSI-5182	52878092603	9BWS3EB93LJONCIIY
van	Mercedes-Benz	Sprinter	10	15.38	2017	PTW-1577	27012595380	9BMW7SPY5AAGFG8Q6
ute	Mercedes-Benz	Sprinter	1800	9.31	2017	OHO-3538	40278401776	9BMOFRB1UN37X4D1F
carro	Chevrolet	Spin	4	10.66	2014	PGW-7949	05272992089	9BGZ5MBTZPK4U9JO6
carro	Honda	Civic	4	11.87	2017	PVZ-3965	42919594367	93H1RBKXGP35XPOHQ
van	Fiat	Ducato	18	10.07	2015	PLT-7820	24454620340	9BDYEJARDDBWIGGFE
carro	Honda	Civic	4	12.06	2017	OAT-5257	11713867866	93HI3J7HDNQ207U1Z
carro	Chevrolet	Onix	4	12.93	2017	PVV-6256	55789733542	9BGNU3T2LX7VYHGYG
carro	Toyota	Corolla	4	13.39	2014	PES-5652	76798433036	9BRFGXSD5OQY4LQD7
carro	Chevrolet	Onix	4	9.49	2016	PMI-8271	41785918856	9BGFLUU4MF9KEQ1Q0
carro	Toyota	Corolla	4	10.53	2017	PZG-5709	36428107059	9BRA0XED4IFHEKDVB
carro	Fiat	Uno	4	12.04	2017	OWD-7462	43633300647	9BDP6XW8YX8RM6R1C
carro	Chevrolet	Onix	4	14.34	2014	PBP-0807	90586814403	9BGFBE8S263STWXVY
van	Fiat	Ducato	12	11.8	2016	PUU-8555	71806835326	9BDYCGG3XW5QB6KJ9
carro	Honda	Civic	2	12.46	2015	PPU-7934	27694313498	93HYA7G8UAXRWT7AO
van	Fiat	Ducato	8	13.08	2014	PTB-9466	30403562788	9BD52KMU11KYS01P8
carro	Ford	Ka+	4	10.17	2017	PFB-2510	99067724792	9BF1Z7AW0EKUBETOD
carro	Fiat	Uno	4	12.46	2015	PHR-9537	08175333773	9BDJ9NC7SL8UYB7BW
van	Mercedes-Benz	Sprinter	16	9.46	2015	PMN-6205	45366978901	9BM8BSR3PA1W4XQQZ
carro	Volkswagen	Gol	4	11.81	2017	OLY-0025	50850573870	9BWBSAUSI4BN97J47
carro	Ford	Ka+	2	13.2	2015	OFV-4204	65842646409	9BFP8672MQJXJOOGX
van	Mercedes-Benz	Sprinter	15	13.68	2016	PLG-2712	31022179812	9BMKLVPD653QH8GWP
carro	Ford	Ka+	4	13.65	2015	PSS-5054	60092393322	9BF9B8AIFIVPHWX6Z
carro	Chevrolet	Spin	4	9.62	2016	OCS-3238	21899437766	9BGS0CKOGKAWN9GTY
van	Mercedes-Benz	Sprinter	18	8.11	2015	OPA-4574	59229707618	9BML9U3ROQD9ZJ8IE
carro	Honda	Civic	4	10.34	2017	PWL-3429	98652075129	93H2I92JSVPP5974J
carro	Chevrolet	Onix	4	10.41	2017	POI-7900	83742490077	9BGL2WX1GQEJ1PZMM
carro	Toyota	Corolla	4	11.94	2016	OIS-3546	79577112595	9BRDAR4X7KSA2ZHDQ
van	Fiat	Ducato	9	9.0	2016	PAU-5284	78418872293	9BD9H0D54Y2NISDQQ
van	Mercedes-Benz	Sprinter	17	11.68	2015	PSF-1438	10216080120	9BM3LFW9OQ6YDX6HH
carro	Honda	Civic	4	15.36	2015	PZY-7518	77279016956	93HICS91UQZAPDTBH
carro	Renault	Logan	2	11.36	2015	PRA-8867	84686199625	93Y21N1F5P0L7NA0R
carro	Volkswagen	Gol	4	5.88	2017	PIM-6246	89537315088	9BW7ES6LGSNR6I8VF
van	Fiat	Ducato	12	8.93	2015	PFW-6984	18282724552	9BDF7VFO9Q25ANE1B
carro	Toyota	Corolla	4	8.25	2016	PZA-6052	35292150465	9BRS7SQHU7IAUS943
carro	Fiat	Uno	2	10.37	2017	PUP-8811	90235458197	9BD9IL7HW4G27ZBGN
carro	Honda	Civic	4	10.45	2015	PYF-7228	01485983150	93H88UKY1FZXQKXM5
carro	Fiat	Uno	2	14.35	2016	OVR-4913	17124719304	9BD10D9TIVIQGG5S9
ute	Mercedes-Benz	Sprinter	1800	10.21	2017	PLG-2375	95980888617	9BMNJ1MDND2FVVBOG
carro	Renault	Logan	4	10.62	2015	PPI-4259	64676442264	93Y8Q1JRFQO6HYO5J
carro	Honda	Civic	2	10.72	2017	PFX-9171	93357095277	93H1A3YNI9EMEGUYV
carro	Toyota	Corolla	2	7.9	2016	PQW-7273	07790245711	9BRPCJOIFYOKE72NY
carro	Ford	Ka	2	10.77	2016	PNP-1497	62711010905	9BF3AVG0W4UBG0G84
carro	Renault	Logan	4	5.8	2017	PDV-8151	68204494851	93Y1MP99Q80VZJRK4
van	Fiat	Ducato	9	12.13	2017	PND-7991	02058377540	9BDSVC4WLEJZAQEOG
carro	Renault	Logan	4	10.55	2016	ORI-7090	87466438861	93YZVIQZFPEZXFS3G
carro	Volkswagen	Gol	4	13.35	2014	PLY-8932	18076683951	9BWVESUXBU8RVC01U
carro	Chevrolet	Spin	4	12.74	2017	PLF-7288	15643066397	9BGA368NWX5TLRKHD
carro	Ford	Ka+	4	10.88	2017	OTE-5176	42015597464	9BFR89C4XHLFHHWKS
carro	Volkswagen	Gol	2	12.47	2017	PRN-5427	68435391975	9BW81ZW835N0LYQV2
carro	Volkswagen	Gol	4	13.59	2016	PBZ-6145	05167293723	9BWCE4AD47O2QR0PK
van	Fiat	Ducato	14	11.12	2015	PBO-6368	18120242289	9BDI4R6OOMEP9IS7N
van	Fiat	Ducato	13	12.17	2017	PTI-4005	56731637432	9BD7MNV7XJ4YY8RBX
van	Mercedes-Benz	Sprinter	13	12.3	2014	PYV-5238	79005280535	9BMVUJC09HPZRSB0F
carro	Ford	Ka+	4	8.03	2017	PJK-1264	15053026059	9BFWKETS1TB6GWH9B
carro	Ford	Ka	4	12.63	2017	PLQ-7218	31929109909	9BFGMF5H5RM6GW08J
carro	Ford	Ka+	4	13.27	2015	OKE-6145	55065687053	9BF1QSJH50FC4C0V2
ute	Mercedes-Benz	Sprinter	1800	7.86	2016	PUJ-7539	04602675900	9BMHQIKD5VR9PEDEO
van	Mercedes-Benz	Sprinter	9	9.61	2017	PJD-5505	85746280402	9BMXU2X9MAUAZMXZJ
carro	Ford	Ka+	4	11.1	2017	PYV-0187	78805238973	9BFATA9BEBQW85GMS
carro	Honda	Civic	4	11.51	2016	PMC-8065	36467343544	93HRYRHX16M29C1TV
carro	Ford	Ka+	4	10.53	2016	ONO-1644	41185299178	9BFMTSCRCV2LNOWO1
van	Fiat	Ducato	10	10.62	2015	PID-5274	18390610494	9BD9Y2F7LC6G68CFP
carro	Honda	Civic	4	10.86	2015	PJX-6204	02064323420	93HCYB0MSAP5IOT9M
carro	Renault	Logan	4	13.03	2017	PJV-9588	22809482988	93YOYXL9LSQJKLPEH
van	Fiat	Ducato	14	16.08	2015	PEN-1913	35798076431	9BD70YXGUH6VLZHDA
ute	Fiat	Ducato	1800	12.23	2015	PJG-2517	69385723596	9BDPS20O7S4VC5TW0
carro	Honda	Civic	2	13.99	2015	OGO-9739	85212206641	93HZX95Z7ZYZJ2QAJ
carro	Fiat	Uno	4	11.39	2016	PEW-9322	85091223035	9BDUGFJ19H7W489AE
carro	Ford	Ka+	4	6.02	2017	PWI-2279	80599314361	9BFKP3Z22JL937YAV
van	Fiat	Ducato	9	5.7	2014	PWB-3968	20252836650	9BDONKZLRF0YIZ9I6
